annee;numero_de_l_etablissement;etablissement;code_de_l_academie;academie;code_du_domaine;domaine;code_de_la_discipline;discipline;situation;remarque;nombre_de_reponses;taux_de_reponse;poids_de_la_discipline;taux_dinsertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_luniversite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile;cle_etab;cle_disc
2011;0631262E;Clermont-Ferrand 1 - Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;4;100;1;ns;ns;ns;ns;ns;ns;29;8.6;1710;ns;ns;;;;Clermont-Ferrand 1 - Auvergne_30;disc16_30
2011;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;23;90;5;ns;ns;ns;ns;ns;ns;39;8.6;1710;ns;ns;;;;Clermont-Ferrand 2 - Blaise Pascal_30;disc11_30
2011;0660437S;Perpignan;A11;Montpellier;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;23;66;12;ns;ns;ns;ns;ns;ns;36;13.7;1660;ns;ns;;;;Perpignan_30;disc13_30
2011;0660437S;Perpignan;A11;Montpellier;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;13;63;8;ns;ns;ns;ns;ns;ns;36;13.7;1660;ns;ns;;;;Perpignan_30;disc17_30
2011;0860856N;Poitiers;A13;Poitiers;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;82;76;13;98;81;69;94;1820;28400;32;9.1;1690;55;71;74;;;Poitiers_30;disc02_30
2011;0860856N;Poitiers;A13;Poitiers;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;163;70;19;93;93;75;96;1890;29500;32;9.1;1690;65;80;47;;;Poitiers_30;disc12_30
2011;0860856N;Poitiers;A13;Poitiers;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;72;71;8;89;95;73;95;1900;29600;32;9.1;1690;70;88;60;;;Poitiers_30;disc13_30
2011;0511296G;Reims - Champagne Ardenne;A19;Reims;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;114;66;27;91;83;82;96;1800;28100;34;10.3;1770;51;47;60;;;Reims - Champagne Ardenne_30;disc01_30
2011;0511296G;Reims - Champagne Ardenne;A19;Reims;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;75;66;18;95;80;86;99;1880;29400;34;10.3;1770;50;44;60;;;Reims - Champagne Ardenne_30;disc04_30
2011;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;129;74;27;90;98;87;96;1850;28900;34;10.3;1770;82;57;45;;;Reims - Champagne Ardenne_30;disc12_30
2011;0350936C;Rennes 1;A14;Rennes;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;40;78;6;90;89;86;97;ns;ns;24;8.5;1650;77;63;70;;;Rennes 1_30;disc02_30
2011;0350936C;Rennes 1;A14;Rennes;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;69;82;11;87;88;67;95;1830;28500;24;8.5;1650;69;68;61;;;Rennes 1_30;disc03_30
2011;0350937D;Rennes 2 - Haute Bretagne;A14;Rennes;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;44;81;8;95;67;67;90;1460;22700;49;8.5;1650;29;33;70;;;Rennes 2 - Haute Bretagne_30;disc01_30
2011;0350937D;Rennes 2 - Haute Bretagne;A14;Rennes;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;44;81;8;95;67;67;90;1460;22700;49;8.5;1650;29;33;70;;;Rennes 2 - Haute Bretagne_30;disc05_30
2011;0350937D;Rennes 2 - Haute Bretagne;A14;Rennes;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;46;78;9;83;76;61;89;1620;25200;49;8.5;1650;34;51;64;;;Rennes 2 - Haute Bretagne_30;disc10_30
2011;0350937D;Rennes 2 - Haute Bretagne;A14;Rennes;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;4;71;1;ns;ns;ns;ns;ns;ns;49;8.5;1650;ns;ns;;;;Rennes 2 - Haute Bretagne_30;disc14_30
2011;0350937D;Rennes 2 - Haute Bretagne;A14;Rennes;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;22;81;4;ns;ns;ns;ns;ns;ns;49;8.5;1650;ns;ns;;;;Rennes 2 - Haute Bretagne_30;disc17_30
2011;0761904G;Rouen;A21;Rouen;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;81;78;16;93;75;79;95;1900;29600;29;10.9;1770;36;45;69;;;Rouen_30;disc04_30
2011;0761904G;Rouen;A21;Rouen;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;35;64;8;94;70;51;91;ns;ns;29;10.9;1770;39;64;83;;;Rouen_30;disc06_30
2011;0761904G;Rouen;A21;Rouen;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;121;75;23;87;95;69;97;2050;32000;29;10.9;1770;75;61;33;;;Rouen_30;disc12_30
2011;0761904G;Rouen;A21;Rouen;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;16;62;3;ns;ns;ns;ns;ns;ns;29;10.9;1770;ns;ns;;;;Rouen_30;disc14_30
2011;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;25;73;7;ns;ns;ns;ns;ns;ns;31;8.5;1730;ns;ns;;;;Saint-Etienne - Jean Monnet_30;disc03_30
2011;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;20;67;6;ns;ns;ns;ns;ns;ns;31;8.5;1730;ns;ns;;;;Saint-Etienne - Jean Monnet_30;disc11_30
2011;0673021V;Strasbourg;A15;Strasbourg;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;61;87;5;93;94;67;61;1580;24600;25;8.9;1760;83;30;93;;;Strasbourg_30;disc09_30
2011;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;47;82;5;94;86;64;93;1810;28200;25;8.9;1760;69;45;53;;;Strasbourg_30;disc14_30
2011;0830766G;Toulon - Sud Toulon Var;A23;Nice;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;6;67;3;ns;ns;ns;ns;ns;ns;35;11.2;1730;ns;ns;;;;Toulon - Sud Toulon Var_30;disc16_30
2011;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;422;74;86;91;87;82;96;1950;30400;31;9.9;1720;56;54;63;;;Toulouse 1 - Capitole_30;disc01_30
2011;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;15;76;3;ns;ns;ns;ns;ns;ns;31;9.9;1720;ns;ns;;;;Toulouse 1 - Capitole_30;disc05_30
2011;0311382J;Toulouse 1 - Capitole;A16;Toulouse;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;12;100;2;ns;ns;ns;ns;ns;ns;31;9.9;1720;ns;ns;;;;Toulouse 1 - Capitole_30;disc14_30
2011;0311383K;Toulouse - Jean Jaures;A16;Toulouse;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;14;78;3;ns;ns;ns;ns;ns;ns;40;9.9;1720;ns;ns;;;;Toulouse - Jean Jaures_30;disc10_30
2011;0311383K;Toulouse - Jean Jaures;A16;Toulouse;MEEF;Masters enseignement;disc19;Masters enseignement : premier degré;30 mois après le diplôme;;111;64;23;96;88;83;89;1650;25700;40;9.9;1720;78;32;86;;;Toulouse - Jean Jaures_30;disc19_30
2011;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;35;74;6;89;97;87;97;ns;ns;36;9.9;1720;77;ns;60;;;Toulouse 3 - Paul Sabatier_30;disc04_30
2011;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;34;73;6;97;94;82;97;ns;ns;36;9.9;1720;79;42;41;;;Toulouse 3 - Paul Sabatier_30;disc10_30
2011;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;162;73;27;88;98;51;94;1670;26100;36;9.9;1720;73;53;62;;;Toulouse 3 - Paul Sabatier_30;disc13_30
2011;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;MEEF;Masters enseignement;disc18;Masters enseignement;30 mois après le diplôme;;48;82;7;100;100;98;98;1800;28100;36;9.9;1720;100;68;71;;;Toulouse 3 - Paul Sabatier_30;disc18_30
2011;0370800U;Tours - François Rabelais;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;2;67;1;ns;ns;ns;ns;ns;ns;33;9.2;1760;ns;ns;;;;Tours - François Rabelais_30;disc15_30
2011;0593279U;Valenciennes - Hainaut-Cambrésis;A09;Lille;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;104;71;31;89;91;77;97;1930;30100;36;12.8;1750;67;46;41;;;Valenciennes - Hainaut-Cambrésis_30;disc17_30
2011;0593279U;Valenciennes - Hainaut-Cambrésis;A09;Lille;MEEF;Masters enseignement;disc20;Masters enseignement : second degré, CPE...;30 mois après le diplôme;;34;65;11;98;89;86;100;ns;ns;36;12.8;1750;57;7;46;;;Valenciennes - Hainaut-Cambrésis_30;disc20_30
2011;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;34;67;8;82;ns;ns;ns;ns;ns;12;8.6;1990;ns;ns;65;;;Versailles Saint-Quentin-en-Yvelines_30;disc05_30
2011;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;14;81;3;ns;ns;ns;ns;ns;ns;12;8.6;1990;ns;ns;;;;Versailles Saint-Quentin-en-Yvelines_30;disc08_30
2010;0060931E;Nice - Sophia-Antipolis;A23;Nice;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;68;78;11;90;81;77;93;2000;31200;29;11.7;1750;nd;nd;;;;Nice - Sophia-Antipolis_30;disc02_30
2010;0060931E;Nice - Sophia-Antipolis;A23;Nice;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;17;82;3;ns;ns;ns;ns;ns;ns;29;11.7;1750;nd;nd;;;;Nice - Sophia-Antipolis_30;disc06_30
2010;0060931E;Nice - Sophia-Antipolis;A23;Nice;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;44;89;7;86;94;58;55;ns;ns;29;11.7;1750;nd;nd;;;;Nice - Sophia-Antipolis_30;disc09_30
2010;0134009M;Aix-Marseille;A02;Aix-Marseille;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;156;59;12;90;80;74;92;1840;28700;29;11.7;1750;nd;nd;;;;Aix-Marseille_30;disc02_30
2010;0134009M;Aix-Marseille;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;106;81;6;88;95;66;56;1600;25000;29;11.7;1750;nd;nd;;;;Aix-Marseille_30;disc09_30
2010;0134009M;Aix-Marseille;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;79;79;5;85;97;85;100;2000;31200;29;11.7;1750;nd;nd;;;;Aix-Marseille_30;disc15_30
2010;0141408E;Caen - Basse-Normandie;A05;Caen;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;16;82;3;ns;ns;ns;ns;ns;ns;26;9.7;1680;nd;nd;;;;Caen - Basse-Normandie_30;disc16_30
2010;0171463Y;La Rochelle;A13;Poitiers;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;32;62;16;100;97;97;100;ns;ns;36;9.8;1670;nd;nd;;;;La Rochelle_30;disc15_30
2010;0211237F;Dijon - Bourgogne;A07;Dijon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;2;40;0;ns;ns;ns;ns;ns;ns;33;9.7;1710;nd;nd;;;;Dijon - Bourgogne_30;disc15_30
2010;0211237F;Dijon - Bourgogne;A07;Dijon;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;16;83;3;ns;ns;ns;ns;ns;ns;33;9.7;1710;nd;nd;;;;Dijon - Bourgogne_30;disc17_30
2010;0251215K;Besançon - Franche-Comté;A03;Besançon;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;75;78;20;91;94;75;76;1610;25100;38;9.9;1730;nd;nd;;;;Besançon - Franche-Comté_30;disc07_30
2010;0251215K;Besançon - Franche-Comté;A03;Besançon;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;28;82;7;ns;ns;ns;ns;ns;ns;38;9.9;1730;nd;nd;;;;Besançon - Franche-Comté_30;disc09_30
2010;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;19;79;5;ns;ns;ns;ns;ns;ns;38;9.9;1730;nd;nd;;;;Besançon - Franche-Comté_30;disc14_30
2010;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;79;77;22;96;89;68;95;1730;27000;38;9.9;1730;nd;nd;;;;Besançon - Franche-Comté_30;disc17_30
2010;0290346U;Brest - Bretagne occidentale;A14;Rennes;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;15;88;4;ns;ns;ns;ns;ns;ns;33;9;1670;nd;nd;;;;Brest - Bretagne occidentale_30;disc03_30
2010;0290346U;Brest - Bretagne occidentale;A14;Rennes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;58;84;13;86;88;62;88;1770;27600;33;9;1670;nd;nd;;;;Brest - Bretagne occidentale_30;disc07_30
2010;0301687W;Nîmes;A11;Montpellier;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;;;;;;;;;;41;14.3;1650;nd;nd;;;;Nîmes_30;disc07_30
2010;0311382J;Toulouse 1 - Capitole;A16;Toulouse;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;3;33;1;ns;ns;ns;ns;ns;ns;30;10.4;1730;nd;nd;;;;Toulouse 1 - Capitole_30;disc14_30
2010;0311383K;Toulouse - Jean Jaures;A16;Toulouse;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;24;65;8;ns;ns;ns;ns;ns;ns;38;10.4;1730;nd;nd;;;;Toulouse - Jean Jaures_30;disc04_30
2010;0311383K;Toulouse - Jean Jaures;A16;Toulouse;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;7;50;2;ns;ns;ns;ns;ns;ns;38;10.4;1730;nd;nd;;;;Toulouse - Jean Jaures_30;disc10_30
2010;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;172;69;28;91;89;50;96;1660;25900;33;10.4;1730;nd;nd;;;;Toulouse 3 - Paul Sabatier_30;disc13_30
2010;0331764N;Bordeaux 1 - Sciences technologies;A04;Bordeaux;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;91;79;26;89;94;70;96;1770;27500;31;10.2;1680;nd;nd;;;;Bordeaux 1 - Sciences technologies_30;disc13_30
2010;0331764N;Bordeaux 1 - Sciences technologies;A04;Bordeaux;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;51;91;15;94;98;88;100;2000;31200;31;10.2;1680;nd;nd;;;;Bordeaux 1 - Sciences technologies_30;disc14_30
2010;0331765P;Bordeaux 2 - Victor Segalen;A04;Bordeaux;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;142;81;60;92;90;62;92;1800;28100;25;10.2;1680;nd;nd;;;;Bordeaux 2 - Victor Segalen_30;disc12_30
2010;0331766R;Bordeaux - Montaigne;A04;Bordeaux;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;41;84;15;93;75;52;97;1730;27000;32;10.2;1680;nd;nd;;;;Bordeaux - Montaigne_30;disc11_30
2010;0331766R;Bordeaux - Montaigne;A04;Bordeaux;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;29;79;11;ns;ns;ns;ns;ns;ns;32;10.2;1680;nd;nd;;;;Bordeaux - Montaigne_30;disc12_30
2010;0341087X;Montpellier 1;A11;Montpellier;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;42;68;9;83;86;71;74;ns;ns;29;14.3;1650;nd;nd;;;;Montpellier 1_30;disc17_30
2010;0341088Y;Montpellier 2 - Sciences techniques du Languedoc;A11;Montpellier;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;114;67;35;87;95;91;99;2170;33800;34;14.3;1650;nd;nd;;;;Montpellier 2 - Sciences techniques du Languedoc_30;disc01_30
2010;0341088Y;Montpellier 2 - Sciences techniques du Languedoc;A11;Montpellier;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;252;82;63;84;97;68;97;1800;28000;34;14.3;1650;nd;nd;;;;Montpellier 2 - Sciences techniques du Languedoc_30;disc12_30
2010;0350936C;Rennes 1;A14;Rennes;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;233;72;38;96;89;88;99;2110;33000;29;9;1670;nd;nd;;;;Rennes 1_30;disc04_30
2010;0350936C;Rennes 1;A14;Rennes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;6;80;1;ns;ns;ns;ns;ns;ns;29;9;1670;nd;nd;;;;Rennes 1_30;disc07_30
2010;0350936C;Rennes 1;A14;Rennes;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;266;77;40;91;96;77;98;1900;29600;29;9;1670;nd;nd;;;;Rennes 1_30;disc12_30
2010;0350936C;Rennes 1;A14;Rennes;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;67;76;10;100;100;94;100;2000;31200;29;9;1670;nd;nd;;;;Rennes 1_30;disc16_30
2010;0350937D;Rennes 2 - Haute Bretagne;A14;Rennes;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;43;75;12;86;70;65;95;ns;ns;36;9;1670;nd;nd;;;;Rennes 2 - Haute Bretagne_30;disc01_30
2010;0370800U;Tours - François Rabelais;A18;Orléans-Tours;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;4;75;1;ns;ns;ns;ns;ns;ns;29;9.7;1740;nd;nd;;;;Tours - François Rabelais_30;disc03_30
2010;0370800U;Tours - François Rabelais;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;121;73;33;85;95;64;96;1800;28100;29;9.7;1740;nd;nd;;;;Tours - François Rabelais_30;disc12_30
2010;0370800U;Tours - François Rabelais;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;7;75;2;ns;ns;ns;ns;ns;ns;29;9.7;1740;nd;nd;;;;Tours - François Rabelais_30;disc14_30
2010;0370800U;Tours - François Rabelais;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;18;95;5;ns;ns;ns;ns;ns;ns;29;9.7;1740;nd;nd;;;;Tours - François Rabelais_30;disc16_30
2010;0381838S;Grenoble 1 - Joseph Fourier;A08;Grenoble;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;21;96;4;ns;ns;ns;ns;ns;ns;39;9.2;1750;nd;nd;;;;Grenoble 1 - Joseph Fourier_30;disc01_30
2010;0381838S;Grenoble 1 - Joseph Fourier;A08;Grenoble;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;21;96;4;ns;ns;ns;ns;ns;ns;39;9.2;1750;nd;nd;;;;Grenoble 1 - Joseph Fourier_30;disc04_30
2010;0381838S;Grenoble 1 - Joseph Fourier;A08;Grenoble;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;61;86;13;85;83;42;98;1660;25900;39;9.2;1750;nd;nd;;;;Grenoble 1 - Joseph Fourier_30;disc11_30
2012;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;59;84;18;93;83;54;58;ns;ns;50;14.3;1680;75;61;76;1310;2010;Montpellier 3 - Paul-Valéry_18;disc09_18
2012;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;0;;;ns;ns;ns;ns;ns;ns;29;9.3;1760;ns;nd;;1430;2080;Mulhouse - Haute Alsace_18;disc08_18
2012;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;14;78;6;ns;ns;ns;ns;ns;ns;29;9.3;1760;ns;ns;;1430;2080;Mulhouse - Haute Alsace_18;disc11_18
2012;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;28;79;12;ns;ns;ns;ns;ns;ns;29;9.3;1760;ns;ns;;1430;2080;Mulhouse - Haute Alsace_18;disc13_18
2012;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;6;54;2;ns;ns;ns;ns;ns;ns;29;9.3;1760;ns;ns;;1430;2080;Mulhouse - Haute Alsace_18;disc15_18
2012;0440984F;Nantes;A17;Nantes;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;210;60;43;92;78;64;96;1800;28100;31;9;1710;46;52;63;1400;2010;Nantes_18;disc01_18
2012;0440984F;Nantes;A17;Nantes;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;25;79;4;ns;ns;ns;ns;ns;ns;31;9;1710;ns;ns;;1400;2010;Nantes_18;disc08_18
